"B1","B2","B3","Bp/Bt","Points:0","Points:1","Points:2","arc_length","p_1","p_2","psi","rho_1","rho_2","v1_1","v1_2","v2_1","v2_2","v3_1","v3_2","vtkValidPointMask"
0.048125,-0.018054,0.085513,0.030896,-0.959,0,0,0.041,0.34064,0.35936,0.00028481,0.49364,0.48685,-0.0061483,-0.20525,-0.090089,0.20507,-0.0018408,-0.0011202,1
0.043093,-0.022056,0.084296,0.0278,-0.958,0,0,0.042,0.33968,0.35872,-0.00024129,0.49332,0.48606,-0.012158,-0.20069,-0.10087,0.20989,-0.0017229,-0.00090598,1
0.038816,-0.025096,0.083995,0.025435,-0.957,0,0,0.043,0.33897,0.35812,-0.000249,0.49266,0.48509,-0.02103,-0.1941,-0.11342,0.21506,-0.0012084,-0.00031654,1
0.038816,-0.025096,0.083995,0.025435,-0.956,0,0,0.044,0.33897,0.35812,-0.000249,0.49266,0.48509,-0.02103,-0.1941,-0.11342,0.21506,-0.0012084,-0.00031654,1
0.035255,-0.028541,0.085191,0.024151,-0.955,0,0,0.045,0.33868,0.35769,0.00071189,0.49164,0.48398,-0.033071,-0.18525,-0.12799,0.22127,-0.00022635,0.00073714,1
0.035255,-0.028541,0.085191,0.024151,-0.954,0,0,0.046,0.33868,0.35769,0.00071189,0.49164,0.48398,-0.033071,-0.18525,-0.12799,0.22127,-0.00022635,0.00073714,1
0.034943,-0.030926,0.085913,0.025345,-0.953,0,0,0.047,0.33823,0.35714,0.00040648,0.4894,0.48343,-0.046365,-0.1742,-0.1415,0.2237,-0.0012579,0.0015247,1
0.034943,-0.030926,0.085913,0.025345,-0.952,0,0,0.048,0.33823,0.35714,0.00040648,0.4894,0.48343,-0.046365,-0.1742,-0.1415,0.2237,-0.0012579,0.0015247,1
0.034309,-0.030312,0.08534,0.02456,-0.951,0,0,0.049,0.33793,0.35632,6.8672e-05,0.4871,0.48308,-0.058101,-0.16517,-0.15149,0.22382,-0.0031773,0.0017904,1
0.034309,-0.030312,0.08534,0.02456,-0.95,0,0,0.05,0.33793,0.35632,6.8672e-05,0.4871,0.48308,-0.058101,-0.16517,-0.15149,0.22382,-0.0031773,0.0017904,1
0.033731,-0.029227,0.084974,0.023442,-0.949,0,0,0.051,0.33763,0.35549,6.1866e-05,0.48555,0.48259,-0.068494,-0.15741,-0.16027,0.22406,-0.0038606,0.0018631,1
0.033731,-0.029227,0.084974,0.023442,-0.948,0,0,0.052,0.33763,0.35549,6.1866e-05,0.48555,0.48259,-0.068494,-0.15741,-0.16027,0.22406,-0.0038606,0.0018631,1
0.033084,-0.027708,0.084855,0.021947,-0.947,0,0,0.053,0.33732,0.35464,0.00023646,0.48519,0.48201,-0.078385,-0.15081,-0.16743,0.22399,-0.0035798,0.0017585,1
0.033084,-0.027708,0.084855,0.021947,-0.946,0,0,0.054,0.33732,0.35464,0.00023646,0.48519,0.48201,-0.078385,-0.15081,-0.16743,0.22399,-0.0035798,0.0017585,1
0.032243,-0.025793,0.08502,0.020053,-0.945,0,0,0.055,0.337,0.35377,0.00044284,0.48642,0.4814,-0.088613,-0.14527,-0.17256,0.2232,-0.0026069,0.0014921,1
0.032243,-0.025793,0.08502,0.020053,-0.944,0,0,0.056,0.337,0.35377,0.00044284,0.48642,0.4814,-0.088613,-0.14527,-0.17256,0.2232,-0.0026069,0.0014921,1
0.031083,-0.023521,0.085508,0.017769,-0.943,0,0,0.057,0.33667,0.35288,0.0005314,0.48968,0.4808,-0.10002,-0.14069,-0.17524,0.22125,-0.0012137,0.0010794,1
0.031083,-0.023521,0.085508,0.017769,-0.942,0,0,0.058,0.33667,0.35288,0.0005314,0.48968,0.4808,-0.10002,-0.14069,-0.17524,0.22125,-0.0012137,0.0010794,1
0.029481,-0.020928,0.086359,0.015136,-0.941,0,0,0.059,0.33631,0.35195,0.00035255,0.49537,0.48028,-0.11344,-0.13696,-0.17505,0.21773,0.0003279,0.00053582,1
0.029481,-0.020928,0.086359,0.015136,-0.94,0,0,0.06,0.33631,0.35195,0.00035255,0.49537,0.48028,-0.11344,-0.13696,-0.17505,0.21773,0.0003279,0.00053582,1
0.02731,-0.018053,0.087609,0.012234,-0.939,0,0,0.061,0.33593,0.35097,-0.00024334,0.50392,0.47988,-0.12973,-0.13398,-0.17157,0.2122,0.0017458,-0.00012302,1
0.02731,-0.018053,0.087609,0.012234,-0.938,0,0,0.062,0.33593,0.35097,-0.00024334,0.50392,0.47988,-0.12973,-0.13398,-0.17157,0.2122,0.0017458,-0.00012302,1
0.022943,-0.019074,0.086877,0.010247,-0.937,0,0,0.063,0.33591,0.35011,-8.2005e-05,0.50346,0.4797,-0.1489,-0.13175,-0.1808,0.2032,0.0012446,-0.0008094,1
0.022943,-0.019074,0.086877,0.010247,-0.936,0,0,0.064,0.33591,0.35011,-8.2005e-05,0.50346,0.4797,-0.1489,-0.13175,-0.1808,0.2032,0.0012446,-0.0008094,1
0.016608,-0.021255,0.084964,0.0085634,-0.935,0,0,0.065,0.33526,0.34938,-0.00061511,0.49508,0.47948,-0.16684,-0.12913,-0.19718,0.19423,0.00092746,-0.00090054,1
0.016608,-0.021255,0.084964,0.0085634,-0.934,0,0,0.066,0.33526,0.34938,-0.00061511,0.49508,0.47948,-0.16684,-0.12913,-0.19718,0.19423,0.00092746,-0.00090054,1
0.0093837,-0.022516,0.083805,0.0071001,-0.933,0,0,0.067,0.33527,0.34867,-0.0009406,0.48894,0.47911,-0.17962,-0.12635,-0.20914,0.18614,0.0016182,-0.00054043,1
0.0093837,-0.022516,0.083805,0.0071001,-0.932,0,0,0.068,0.33527,0.34867,-0.0009406,0.48894,0.47911,-0.17962,-0.12635,-0.20914,0.18614,0.0016182,-0.00054043,1
0.0017299,-0.023418,0.083312,0.0066184,-0.931,0,0,0.069,0.33555,0.34799,-0.0011092,0.48486,0.47856,-0.18704,-0.12346,-0.21644,0.1782,0.0026788,7.9377e-05,1
0.0017299,-0.023418,0.083312,0.0066184,-0.93,0,0,0.07,0.33555,0.34799,-0.0011092,0.48486,0.47856,-0.18704,-0.12346,-0.21644,0.1782,0.0026788,7.9377e-05,1
-0.0058937,-0.02452,0.083398,0.0076259,-0.929,0,0,0.071,0.33573,0.34734,-0.0011716,0.48264,0.47779,-0.1889,-0.12053,-0.21887,0.16965,0.0034712,0.00076732,1
-0.0058937,-0.02452,0.083398,0.0076259,-0.928,0,0,0.072,0.33573,0.34734,-0.0011716,0.48264,0.47779,-0.1889,-0.12053,-0.21887,0.16965,0.0034712,0.00076732,1
-0.013027,-0.026383,0.083976,0.01031,-0.927,0,0,0.073,0.33545,0.34674,-0.0011785,0.48211,0.47679,-0.18497,-0.11764,-0.2162,0.15976,0.0033573,0.0013318,1
-0.013027,-0.026383,0.083976,0.01031,-0.926,0,0,0.074,0.33545,0.34674,-0.0011785,0.48211,0.47679,-0.18497,-0.11764,-0.2162,0.15976,0.0033573,0.0013318,1
-0.019211,-0.029566,0.084959,0.014633,-0.925,0,0,0.075,0.33434,0.34618,-0.0011806,0.48308,0.47551,-0.17505,-0.11484,-0.20818,0.1478,0.001699,0.0015814,1
-0.019211,-0.029566,0.084959,0.014633,-0.924,0,0,0.076,0.33434,0.34618,-0.0011806,0.48308,0.47551,-0.17505,-0.11484,-0.20818,0.1478,0.001699,0.0015814,1
-0.023986,-0.034629,0.08626,0.020571,-0.923,0,0,0.077,0.33201,0.34568,-0.0012287,0.48536,0.47393,-0.15894,-0.11221,-0.1946,0.13301,-0.0021417,0.0013244,1
-0.023986,-0.034629,0.08626,0.020571,-0.922,0,0,0.078,0.33201,0.34568,-0.0012287,0.48536,0.47393,-0.15894,-0.11221,-0.1946,0.13301,-0.0021417,0.0013244,1
-0.027797,-0.035086,0.086018,0.023294,-0.921,0,0,0.079,0.33142,0.34507,-0.00064294,0.4861,0.47254,-0.14381,-0.10939,-0.17415,0.1196,-0.0030882,0.00018239,1
-0.027797,-0.035086,0.086018,0.023294,-0.92,0,0,0.08,0.33142,0.34507,-0.00064294,0.4861,0.47254,-0.14381,-0.10939,-0.17415,0.1196,-0.0030882,0.00018239,1
-0.030909,-0.033005,0.084736,0.024131,-0.919,0,0,0.081,0.32974,0.34484,-0.00049466,0.48406,0.47183,-0.13108,-0.10696,-0.15571,0.1081,-0.0015887,-0.00069357,1
-0.030909,-0.033005,0.084736,0.024131,-0.918,0,0,0.082,0.32974,0.34484,-0.00049466,0.48406,0.47183,-0.13108,-0.10696,-0.15571,0.1081,-0.0015887,-0.00069357,1
-0.033538,-0.03328,0.083742,0.026657,-0.917,0,0,0.083,0.32832,0.34448,-0.00027767,0.48344,0.47088,-0.12081,-0.10535,-0.1425,0.095622,-0.0008801,-0.00099529,1
-0.036385,-0.035256,0.082938,0.030949,-0.916,0,0,0.084,0.32713,0.344,-5.5934e-05,0.4834,0.46983,-0.11322,-0.10425,-0.13314,0.08286,-0.00062556,-0.00099761,1
-0.036385,-0.035256,0.082938,0.030949,-0.915,0,0,0.085,0.32713,0.344,-5.5934e-05,0.4834,0.46983,-0.11322,-0.10425,-0.13314,0.08286,-0.00062556,-0.00099761,1
-0.040153,-0.03828,0.082225,0.037429,-0.914,0,0,0.086,0.32612,0.34346,0.00010659,0.48308,0.46881,-0.1085,-0.10329,-0.12629,0.070489,-0.00048842,-0.00097539,1
-0.040153,-0.03828,0.082225,0.037429,-0.913,0,0,0.087,0.32612,0.34346,0.00010659,0.48308,0.46881,-0.1085,-0.10329,-0.12629,0.070489,-0.00048842,-0.00097539,1
-0.045543,-0.041697,0.081505,0.04678,-0.912,0,0,0.088,0.32527,0.34287,0.00014594,0.48161,0.46794,-0.10689,-0.10216,-0.12059,0.059188,-0.00013196,-0.0012035,1
-0.045543,-0.041697,0.081505,0.04678,-0.911,0,0,0.089,0.32527,0.34287,0.00014594,0.48161,0.46794,-0.10689,-0.10216,-0.12059,0.059188,-0.00013196,-0.0012035,1
-0.053257,-0.044853,0.08068,0.060091,-0.91,0,0,0.09,0.32452,0.34228,-1.8327e-06,0.47816,0.46737,-0.10858,-0.10049,-0.11467,0.049638,0.00078051,-0.0019567,1
-0.053257,-0.044853,0.08068,0.060091,-0.909,0,0,0.091,0.32452,0.34228,-1.8327e-06,0.47816,0.46737,-0.10858,-0.10049,-0.11467,0.049638,0.00078051,-0.0019567,1
-0.063998,-0.047094,0.079652,0.079266,-0.908,0,0,0.092,0.32386,0.34171,-0.0004007,0.47185,0.46721,-0.1138,-0.097956,-0.10717,0.042518,0.0025857,-0.00351,1
-0.063998,-0.047094,0.079652,0.079266,-0.907,0,0,0.093,0.32386,0.34171,-0.0004007,0.47185,0.46721,-0.1138,-0.097956,-0.10717,0.042518,0.0025857,-0.00351,1
-0.079139,-0.056252,0.079406,0.11872,-0.906,0,0,0.094,0.32297,0.34105,-9.3771e-05,0.472,0.46698,-0.12155,-0.093892,-0.10798,0.031261,0.0026964,-0.0043374,1
-0.079139,-0.056252,0.079406,0.11872,-0.905,0,0,0.095,0.32297,0.34105,-9.3771e-05,0.472,0.46698,-0.12155,-0.093892,-0.10798,0.031261,0.0026964,-0.0043374,1
-0.097533,-0.071797,0.079483,0.18453,-0.904,0,0,0.096,0.32088,0.33987,-0.00085152,0.47562,0.46579,-0.12756,-0.088555,-0.11505,0.015756,0.0019158,-0.0036706,1
-0.097533,-0.071797,0.079483,0.18453,-0.903,0,0,0.097,0.32088,0.33987,-0.00085152,0.47562,0.46579,-0.12756,-0.088555,-0.11505,0.015756,0.0019158,-0.0036706,1
-0.11649,-0.085683,0.079442,0.26322,-0.902,0,0,0.098,0.31912,0.33867,-0.0011217,0.47672,0.46437,-0.12836,-0.081742,-0.11544,0.0032898,0.0019082,-0.0028879,1
-0.11649,-0.085683,0.079442,0.26322,-0.901,0,0,0.099,0.31912,0.33867,-0.0011217,0.47672,0.46437,-0.12836,-0.081742,-0.11544,0.0032898,0.0019082,-0.0028879,1
-0.13484,-0.09795,0.079407,0.34979,-0.9,0,0,0.1,0.31761,0.33748,-0.0010774,0.47588,0.46283,-0.12333,-0.07407,-0.11001,-0.0065847,0.002373,-0.0021633,1
-0.13484,-0.09795,0.079407,0.34979,-0.899,0,0,0.101,0.31761,0.33748,-0.0010774,0.47588,0.46283,-0.12333,-0.07407,-0.11001,-0.0065847,0.002373,-0.0021633,1
-0.15143,-0.10864,0.079505,0.43687,-0.898,0,0,0.102,0.31625,0.33639,-0.00089138,0.47366,0.46132,-0.11186,-0.066153,-0.099624,-0.014314,0.0030093,-0.001671,1
-0.15143,-0.10864,0.079505,0.43687,-0.897,0,0,0.103,0.31625,0.33639,-0.00089138,0.47366,0.46132,-0.11186,-0.066153,-0.099624,-0.014314,0.0030093,-0.001671,1
-0.16511,-0.11778,0.079862,0.51503,-0.896,0,0,0.104,0.31497,0.33544,-0.00073678,0.47061,0.45996,-0.093332,-0.058608,-0.085143,-0.020344,0.0035164,-0.0015848,1
-0.16511,-0.11778,0.079862,0.51503,-0.895,0,0,0.105,0.31497,0.33544,-0.00073678,0.47061,0.45996,-0.093332,-0.058608,-0.085143,-0.020344,0.0035164,-0.0015848,1
-0.1747,-0.12542,0.080604,0.57378,-0.894,0,0,0.106,0.31367,0.3347,-0.00078651,0.46729,0.45888,-0.067148,-0.05205,-0.067425,-0.025121,0.0035937,-0.002079,1
-0.1747,-0.12542,0.080604,0.57378,-0.893,0,0,0.107,0.31367,0.3347,-0.00078651,0.46729,0.45888,-0.067148,-0.05205,-0.067425,-0.025121,0.0035937,-0.002079,1
-0.17905,-0.13159,0.081858,0.60319,-0.892,0,0,0.108,0.31227,0.33422,-0.0012136,0.46426,0.4582,-0.032692,-0.047093,-0.047332,-0.029092,0.0029404,-0.0033276,1
-0.17905,-0.13159,0.081858,0.60319,-0.891,0,0,0.109,0.31227,0.33422,-0.0012136,0.46426,0.4582,-0.032692,-0.047093,-0.047332,-0.029092,0.0029404,-0.0033276,1
-0.17875,-0.13489,0.082756,0.60594,-0.89,0,0,0.11,0.31268,0.33438,-0.00033467,0.46415,0.4585,0.0048596,-0.043052,-0.019826,-0.032419,0.0031481,-0.0039876,1
-0.17875,-0.13489,0.082756,0.60594,-0.889,0,0,0.111,0.31268,0.33438,-0.00033467,0.46415,0.4585,0.0048596,-0.043052,-0.019826,-0.032419,0.0031481,-0.0039876,1
-0.17234,-0.13322,0.08345,0.5686,-0.888,0,0,0.112,0.3146,0.33499,-0.0005847,0.46651,0.45881,0.042255,-0.035965,0.015567,-0.033489,0.0042524,-0.0031618,1
-0.17234,-0.13322,0.08345,0.5686,-0.887,0,0,0.113,0.3146,0.33499,-0.0005847,0.46651,0.45881,0.042255,-0.035965,0.015567,-0.033489,0.0042524,-0.0031618,1
-0.15937,-0.12946,0.084181,0.50083,-0.886,0,0,0.114,0.31684,0.33607,-0.00032059,0.47047,0.45904,0.075147,-0.025875,0.048409,-0.033124,0.0047101,-0.0018099,1
-0.15937,-0.12946,0.084181,0.50083,-0.885,0,0,0.115,0.31684,0.33607,-0.00032059,0.47047,0.45904,0.075147,-0.025875,0.048409,-0.033124,0.0047101,-0.0018099,1
-0.14163,-0.12276,0.084752,0.41449,-0.884,0,0,0.116,0.31924,0.33746,0.00020527,0.47534,0.45939,0.10301,-0.014594,0.07736,-0.03152,0.0045871,-0.00020067,1
-0.14163,-0.12276,0.084752,0.41449,-0.883,0,0,0.117,0.31924,0.33746,0.00020527,0.47534,0.45939,0.10301,-0.014594,0.07736,-0.03152,0.0045871,-0.00020067,1
-0.12089,-0.11227,0.084966,0.32035,-0.882,0,0,0.118,0.32162,0.33899,0.00074046,0.48044,0.46009,0.12533,-0.0039331,0.10108,-0.028872,0.0039492,0.0013971,1
-0.12089,-0.11227,0.084966,0.32035,-0.881,0,0,0.119,0.32162,0.33899,0.00074046,0.48044,0.46009,0.12533,-0.0039331,0.10108,-0.028872,0.0039492,0.0013971,1
-0.098934,-0.097144,0.084623,0.22718,-0.88,0,0,0.12,0.32382,0.3405,0.0010326,0.48509,0.46136,0.14157,0.0042964,0.11823,-0.025376,0.0028622,0.0027145,1
-0.098934,-0.097144,0.084623,0.22718,-0.879,0,0,0.121,0.32382,0.3405,0.0010326,0.48509,0.46136,0.14157,0.0042964,0.11823,-0.025376,0.0028622,0.0027145,1
-0.077551,-0.076535,0.083528,0.14213,-0.878,0,0,0.122,0.32567,0.34183,0.0008293,0.4886,0.46341,0.15121,0.0082836,0.12746,-0.021228,0.0013921,0.0034828,1
-0.077551,-0.076535,0.083528,0.14213,-0.877,0,0,0.123,0.32567,0.34183,0.0008293,0.4886,0.46341,0.15121,0.0082836,0.12746,-0.021228,0.0013921,0.0034828,1
-0.05852,-0.049596,0.081481,0.072219,-0.876,0,0,0.124,0.32701,0.34281,-0.00012187,0.4903,0.46647,0.15373,0.0062171,0.12744,-0.016623,-0.00039541,0.003433,1
-0.05852,-0.049596,0.081481,0.072219,-0.875,0,0,0.125,0.32701,0.34281,-0.00012187,0.4903,0.46647,0.15373,0.0062171,0.12744,-0.016623,-0.00039541,0.003433,1
-0.046831,-0.040725,0.080164,0.048047,-0.874,0,0,0.126,0.32755,0.34345,0.000554,0.49089,0.46971,0.14762,-0.0028053,0.11978,-0.0085391,5.8536e-05,0.0033462,1
-0.047174,-0.060734,0.080803,0.07319,-0.873,0,0,0.127,0.32659,0.34305,-0.00079695,0.48997,0.47031,0.13469,-0.0080302,0.11313,-0.00014576,0.0027783,0.0046727,1
-0.047174,-0.060734,0.080803,0.07319,-0.872,0,0,0.128,0.32659,0.34305,-0.00079695,0.48997,0.47031,0.13469,-0.0080302,0.11313,-0.00014576,0.0027783,0.0046727,1
-0.053492,-0.078485,0.081281,0.11099,-0.871,0,0,0.129,0.32573,0.34272,-0.0010835,0.48751,0.47006,0.11998,-0.0080573,0.11417,0.0076695,0.0040411,0.006211,1
-0.053492,-0.078485,0.081281,0.11099,-0.87,0,0,0.13,0.32573,0.34272,-0.0010835,0.48751,0.47006,0.11998,-0.0080573,0.11417,0.0076695,0.0040411,0.006211,1
-0.063794,-0.093603,0.081641,0.15717,-0.869,0,0,0.131,0.32493,0.34244,-0.00066608,0.48437,0.46921,0.1059,-0.0049348,0.12163,0.014412,0.004213,0.0074067,1
-0.063794,-0.093603,0.081641,0.15717,-0.868,0,0,0.132,0.32493,0.34244,-0.00066608,0.48437,0.46921,0.1059,-0.0049348,0.12163,0.014412,0.004213,0.0074067,1
-0.076093,-0.10571,0.081925,0.20709,-0.867,0,0,0.133,0.32415,0.3422,9.4733e-05,0.48137,0.46803,0.094908,-0.00071125,0.13421,0.019586,0.0036603,0.0077054,1
-0.076093,-0.10571,0.081925,0.20709,-0.866,0,0,0.134,0.32415,0.3422,9.4733e-05,0.48137,0.46803,0.094908,-0.00071125,0.13421,0.019586,0.0036603,0.0077054,1
-0.088398,-0.11445,0.082175,0.25448,-0.865,0,0,0.135,0.32335,0.34196,0.00083846,0.47938,0.46676,0.089428,0.0025649,0.15061,0.022698,0.0027491,0.0065527,1
-0.088398,-0.11445,0.082175,0.25448,-0.864,0,0,0.136,0.32335,0.34196,0.00083846,0.47938,0.46676,0.089428,0.0025649,0.15061,0.022698,0.0027491,0.0065527,1
-0.098721,-0.11942,0.082434,0.29123,-0.863,0,0,0.137,0.32249,0.34172,0.0012046,0.47923,0.46567,0.091901,0.0028452,0.16957,0.023253,0.0018455,0.0033944,1
-0.098721,-0.11942,0.082434,0.29123,-0.862,0,0,0.138,0.32249,0.34172,0.0012046,0.47923,0.46567,0.091901,0.0028452,0.16957,0.023253,0.0018455,0.0033944,1
