"B1","B2","B3","Bp/Bt","Points:0","Points:1","Points:2","arc_length","p_1","p_2","psi","rho_1","rho_2","v1_1","v1_2","v2_1","v2_2","v3_1","v3_2","vtkValidPointMask"
0.36774,0.20353,0.08405,2.1018,-0.982,0,0,0.018,0.26006,0.33976,-0.003897,0.36027,0.477,-0.15522,-0.09535,-0.14782,0.05481,0.0035805,-0.0059178,1
0.36774,0.20353,0.08405,2.1018,-0.981,0,0,0.019,0.26006,0.33976,-0.003897,0.36027,0.477,-0.15522,-0.09535,-0.14782,0.05481,0.0035805,-0.0059178,1
0.31331,0.16896,0.085147,1.4881,-0.98,0,0,0.02,0.27438,0.34903,-0.0039597,0.36742,0.48832,-0.18031,-0.069576,-0.153,0.069982,0.0013921,-0.0053946,1
0.31331,0.16896,0.085147,1.4881,-0.979,0,0,0.021,0.27438,0.34903,-0.0039597,0.36742,0.48832,-0.18031,-0.069576,-0.153,0.069982,0.0013921,-0.0053946,1
0.25614,0.13674,0.085113,0.99054,-0.978,0,0,0.022,0.28581,0.35713,-0.0030726,0.37763,0.49916,-0.19591,-0.044499,-0.15287,0.078399,0.0015206,-0.0039227,1
0.25614,0.13674,0.085113,0.99054,-0.977,0,0,0.023,0.28581,0.35713,-0.0030726,0.37763,0.49916,-0.19591,-0.044499,-0.15287,0.078399,0.0015206,-0.0039227,1
0.19861,0.10692,0.084392,0.60288,-0.976,0,0,0.024,0.29475,0.36368,-0.0017258,0.39161,0.50803,-0.20236,-0.020399,-0.14762,0.080836,0.0036548,-0.0028806,1
0.19861,0.10692,0.084392,0.60288,-0.975,0,0,0.025,0.29475,0.36368,-0.0017258,0.39161,0.50803,-0.20236,-0.020399,-0.14762,0.080836,0.0036548,-0.0028806,1
0.14309,0.079529,0.083428,0.32122,-0.974,0,0,0.026,0.3016,0.3683,-0.00040955,0.41006,0.51344,-0.20001,0.0024491,-0.13743,0.078067,0.0074829,-0.0036465,1
0.14309,0.079529,0.083428,0.32122,-0.973,0,0,0.027,0.3016,0.3683,-0.00040955,0.41006,0.51344,-0.20001,0.0024491,-0.13743,0.078067,0.0074829,-0.0036465,1
0.091942,0.054602,0.082662,0.13833,-0.972,0,0,0.028,0.30678,0.37058,0.00038608,0.43371,0.51393,-0.18919,0.023766,-0.12247,0.070869,0.012694,-0.0075991,1
0.091942,0.054602,0.082662,0.13833,-0.971,0,0,0.029,0.30678,0.37058,0.00038608,0.43371,0.51393,-0.18919,0.023766,-0.12247,0.070869,0.012694,-0.0075991,1
0.04755,0.032174,0.082539,0.039935,-0.97,0,0,0.03,0.31068,0.37016,0.00017093,0.46325,0.508,-0.17025,0.043275,-0.10292,0.060016,0.018975,-0.016117,1
0.04755,0.032174,0.082539,0.039935,-0.969,0,0,0.031,0.31068,0.37016,0.00017093,0.46325,0.508,-0.17025,0.043275,-0.10292,0.060016,0.018975,-0.016117,1
0.0078964,0.0046536,0.084815,0.0009905,-0.968,0,0,0.032,0.31242,0.37051,0.0015167,0.47387,0.50489,-0.14385,0.054511,-0.08202,0.050248,0.018244,-0.016276,1
0.0078964,0.0046536,0.084815,0.0009905,-0.967,0,0,0.033,0.31242,0.37051,0.0015167,0.47387,0.50489,-0.14385,0.054511,-0.08202,0.050248,0.018244,-0.016276,1
-0.023989,-0.024064,0.085827,0.013452,-0.966,0,0,0.034,0.31086,0.36885,0.0023931,0.47137,0.50599,-0.1264,0.062261,-0.065335,0.052488,0.015039,-0.0081146,1
-0.023989,-0.024064,0.085827,0.013452,-0.965,0,0,0.035,0.31086,0.36885,0.0023931,0.47137,0.50599,-0.1264,0.062261,-0.065335,0.052488,0.015039,-0.0081146,1
-0.052591,-0.049438,0.084672,0.061531,-0.964,0,0,0.036,0.30922,0.36718,0.0024783,0.47391,0.50673,-0.11028,0.069989,-0.057666,0.057608,0.014403,-0.006009,1
-0.052591,-0.049438,0.084672,0.061531,-0.963,0,0,0.037,0.30922,0.36718,0.0024783,0.47391,0.50673,-0.11028,0.069989,-0.057666,0.057608,0.014403,-0.006009,1
-0.080423,-0.072324,0.081952,0.14275,-0.962,0,0,0.038,0.3071,0.36536,0.0019756,0.47982,0.50665,-0.094391,0.076609,-0.056633,0.065184,0.015245,-0.0081128,1
-0.080423,-0.072324,0.081952,0.14275,-0.961,0,0,0.039,0.3071,0.36536,0.0019756,0.47982,0.50665,-0.094391,0.076609,-0.056633,0.065184,0.015245,-0.0081128,1
-0.11,-0.09358,0.07827,0.26648,-0.96,0,0,0.04,0.30408,0.36321,0.0010888,0.48743,0.50533,-0.077646,0.081032,-0.059858,0.074793,0.016475,-0.01258,1
-0.11,-0.09358,0.07827,0.26648,-0.959,0,0,0.041,0.30408,0.36321,0.0010888,0.48743,0.50533,-0.077646,0.081032,-0.059858,0.074793,0.016475,-0.01258,1
-0.14384,-0.11406,0.074229,0.45398,-0.958,0,0,0.042,0.29977,0.36059,2.1144e-05,0.49508,0.50233,-0.058952,0.08217,-0.06496,0.08601,0.017002,-0.017564,1
-0.18444,-0.13462,0.070432,0.74032,-0.957,0,0,0.043,0.29377,0.35733,-0.0010237,0.50109,0.49722,-0.037217,0.078936,-0.069562,0.098414,0.015734,-0.021219,1
-0.18444,-0.13462,0.070432,0.74032,-0.956,0,0,0.044,0.29377,0.35733,-0.0010237,0.50109,0.49722,-0.037217,0.078936,-0.069562,0.098414,0.015734,-0.021219,1
-0.23434,-0.15612,0.067483,1.175,-0.955,0,0,0.045,0.28566,0.35327,-0.0018422,0.50379,0.48955,-0.011349,0.070241,-0.071285,0.11158,0.011583,-0.021699,1
-0.23434,-0.15612,0.067483,1.175,-0.954,0,0,0.046,0.28566,0.35327,-0.0018422,0.50379,0.48955,-0.011349,0.070241,-0.071285,0.11158,0.011583,-0.021699,1
-0.29339,-0.18591,0.060592,1.991,-0.953,0,0,0.047,0.27389,0.34664,-0.0019587,0.49316,0.48074,0.019872,0.056132,-0.060747,0.11558,0.011566,-0.01587,1
-0.29339,-0.18591,0.060592,1.991,-0.952,0,0,0.048,0.27389,0.34664,-0.0019587,0.49316,0.48074,0.019872,0.056132,-0.060747,0.11558,0.011566,-0.01587,1
-0.3559,-0.22513,0.053716,3.3015,-0.951,0,0,0.049,0.25581,0.33815,-0.0026088,0.469,0.47391,0.049492,0.035253,-0.049784,0.10023,0.012612,-0.01256,1
-0.3559,-0.22513,0.053716,3.3015,-0.95,0,0,0.05,0.25581,0.33815,-0.0026088,0.469,0.47391,0.049492,0.035253,-0.049784,0.10023,0.012612,-0.01256,1
-0.41398,-0.26156,0.049913,4.8042,-0.949,0,0,0.051,0.23692,0.32859,-0.0022962,0.44564,0.46571,0.083686,0.0092211,-0.033256,0.085062,0.012294,-0.012184,1
-0.41398,-0.26156,0.049913,4.8042,-0.948,0,0,0.052,0.23692,0.32859,-0.0022962,0.44564,0.46571,0.083686,0.0092211,-0.033256,0.085062,0.012294,-0.012184,1
-0.46537,-0.29359,0.048403,6.255,-0.947,0,0,0.053,0.21884,0.31906,-0.0014143,0.42415,0.45705,0.11958,-0.020406,-0.014511,0.072232,0.010939,-0.013409,1
-0.46537,-0.29359,0.048403,6.255,-0.946,0,0,0.054,0.21884,0.31906,-0.0014143,0.42415,0.45705,0.11958,-0.020406,-0.014511,0.072232,0.010939,-0.013409,1
-0.50779,-0.31961,0.048409,7.4366,-0.945,0,0,0.055,0.20316,0.31064,-0.00035654,0.40558,0.44884,0.15432,-0.052071,0.0031027,0.063919,0.0088709,-0.014904,1
-0.50779,-0.31961,0.048409,7.4366,-0.944,0,0,0.056,0.20316,0.31064,-0.00035654,0.40558,0.44884,0.15432,-0.052071,0.0031027,0.063919,0.0088709,-0.014904,1
-0.53897,-0.33801,0.049151,8.2346,-0.943,0,0,0.057,0.19148,0.30442,0.00048379,0.39099,0.44198,0.18501,-0.084217,0.016237,0.062299,0.0064168,-0.015336,1
-0.53897,-0.33801,0.049151,8.2346,-0.942,0,0,0.058,0.19148,0.30442,0.00048379,0.39099,0.44198,0.18501,-0.084217,0.016237,0.062299,0.0064168,-0.015336,1
-0.55664,-0.34718,0.049851,8.6333,-0.941,0,0,0.059,0.18539,0.30148,0.0007133,0.38143,0.43738,0.2088,-0.11529,0.021544,0.069546,0.003902,-0.013371,1
-0.55664,-0.34718,0.049851,8.6333,-0.94,0,0,0.06,0.18539,0.30148,0.0007133,0.38143,0.43738,0.2088,-0.11529,0.021544,0.069546,0.003902,-0.013371,1
-0.55852,-0.34551,0.04973,8.6733,-0.939,0,0,0.061,0.1865,0.30292,-6.1353e-05,0.37796,0.43594,0.22281,-0.14372,0.015676,0.087836,0.0016522,-0.0076763,1
-0.55852,-0.34551,0.04973,8.6733,-0.938,0,0,0.062,0.1865,0.30292,-6.1353e-05,0.37796,0.43594,0.22281,-0.14372,0.015676,0.087836,0.0016522,-0.0076763,1
-0.54675,-0.32687,0.050493,8.0364,-0.937,0,0,0.063,0.19635,0.30644,0.00013637,0.38306,0.44106,0.22295,-0.15984,-0.0084715,0.11362,-0.00063256,-0.004221,1
-0.54675,-0.32687,0.050493,8.0364,-0.936,0,0,0.064,0.19635,0.30644,0.00013637,0.38306,0.44106,0.22295,-0.15984,-0.0084715,0.11362,-0.00063256,-0.004221,1
-0.52512,-0.30724,0.05282,7.0075,-0.935,0,0,0.065,0.20979,0.31292,0.0013647,0.39305,0.45095,0.23002,-0.17363,-0.01945,0.13079,-0.0011483,-0.0048617,1
-0.52512,-0.30724,0.05282,7.0075,-0.934,0,0,0.066,0.20979,0.31292,0.0013647,0.39305,0.45095,0.23002,-0.17363,-0.01945,0.13079,-0.0011483,-0.0048617,1
-0.49924,-0.29002,0.056027,5.9498,-0.933,0,0,0.067,0.22264,0.3196,0.0017458,0.40307,0.45889,0.2394,-0.18943,-0.020418,0.13876,-0.001569,-0.0053644,1
-0.49924,-0.29002,0.056027,5.9498,-0.932,0,0,0.068,0.22264,0.3196,0.0017458,0.40307,0.45889,0.2394,-0.18943,-0.020418,0.13876,-0.001569,-0.0053644,1
-0.47061,-0.27441,0.059908,4.9538,-0.931,0,0,0.069,0.23486,0.32624,0.0015815,0.4128,0.46544,0.24997,-0.2061,-0.014958,0.14005,-0.0017143,-0.0056584,1
-0.47061,-0.27441,0.059908,4.9538,-0.93,0,0,0.07,0.23486,0.32624,0.0015815,0.4128,0.46544,0.24997,-0.2061,-0.014958,0.14005,-0.0017143,-0.0056584,1
-0.44071,-0.25963,0.064258,4.0716,-0.929,0,0,0.071,0.24642,0.33259,0.001174,0.42195,0.47117,0.26062,-0.22249,-0.0066502,0.1372,-0.0014041,-0.005673,1
-0.44071,-0.25963,0.064258,4.0716,-0.928,0,0,0.072,0.24642,0.33259,0.001174,0.42195,0.47117,0.26062,-0.22249,-0.0066502,0.1372,-0.0014041,-0.005673,1
-0.41102,-0.24488,0.068869,3.3238,-0.927,0,0,0.073,0.25729,0.33841,0.00082521,0.43021,0.47664,0.27024,-0.23746,0.00092307,0.13272,-0.00045827,-0.0053373,1
-0.41102,-0.24488,0.068869,3.3238,-0.926,0,0,0.074,0.25729,0.33841,0.00082521,0.43021,0.47664,0.27024,-0.23746,0.00092307,0.13272,-0.00045827,-0.0053373,1
-0.38303,-0.22937,0.073538,2.7105,-0.925,0,0,0.075,0.26746,0.34346,0.00083725,0.43727,0.48242,0.27772,-0.24987,0.0041807,0.12915,0.0013035,-0.0045804,1
-0.38303,-0.22937,0.073538,2.7105,-0.924,0,0,0.076,0.26746,0.34346,0.00083725,0.43727,0.48242,0.27772,-0.24987,0.0041807,0.12915,0.0013035,-0.0045804,1
-0.35823,-0.2123,0.078057,2.2214,-0.923,0,0,0.077,0.27687,0.3475,0.0015121,0.44282,0.48906,0.28193,-0.25858,-0.00045866,0.12902,0.0040613,-0.0033317,1
-0.35823,-0.2123,0.078057,2.2214,-0.922,0,0,0.078,0.27687,0.3475,0.0015121,0.44282,0.48906,0.28193,-0.25858,-0.00045866,0.12902,0.0040613,-0.0033317,1
-0.33423,-0.20014,0.083359,1.8206,-0.921,0,0,0.079,0.28367,0.35107,-0.00064331,0.4509,0.49169,0.2835,-0.26553,-0.0026839,0.12974,0.0072409,-0.0042735,1
-0.33423,-0.20014,0.083359,1.8206,-0.92,0,0,0.08,0.28367,0.35107,-0.00064331,0.4509,0.49169,0.2835,-0.26553,-0.0026839,0.12974,0.0072409,-0.0042735,1
-0.30971,-0.19155,0.088922,1.4913,-0.919,0,0,0.081,0.28921,0.35429,6.9179e-05,0.46197,0.49268,0.28035,-0.26641,0.0022933,0.12544,0.010691,-0.0051666,1
-0.30971,-0.19155,0.088922,1.4913,-0.918,0,0,0.082,0.28921,0.35429,6.9179e-05,0.46197,0.49268,0.28035,-0.26641,0.0022933,0.12544,0.010691,-0.0051666,1
-0.2885,-0.1819,0.092602,1.2561,-0.917,0,0,0.083,0.2946,0.35762,3.2812e-06,0.46651,0.49547,0.27354,-0.26239,0.0024959,0.12184,0.012064,-0.0052944,1
-0.27069,-0.17168,0.094637,1.0857,-0.916,0,0,0.084,0.29958,0.3609,-0.00053055,0.46675,0.49928,0.26417,-0.25428,-0.00019617,0.11945,0.011782,-0.0049258,1
-0.27069,-0.17168,0.094637,1.0857,-0.915,0,0,0.085,0.29958,0.3609,-0.00053055,0.46675,0.49928,0.26417,-0.25428,-0.00019617,0.11945,0.011782,-0.0049258,1
-0.25638,-0.16136,0.095267,0.96326,-0.914,0,0,0.086,0.30387,0.36399,-0.0012219,0.46494,0.50334,0.25336,-0.24289,-0.0039026,0.11881,0.010265,-0.0043296,1
-0.25638,-0.16136,0.095267,0.96326,-0.913,0,0,0.087,0.30387,0.36399,-0.0012219,0.46494,0.50334,0.25336,-0.24289,-0.0039026,0.11881,0.010265,-0.0043296,1
-0.24566,-0.15144,0.09473,0.87916,-0.912,0,0,0.088,0.3072,0.36673,-0.0017602,0.46331,0.5069,0.24218,-0.22901,-0.0067432,0.12042,0.0079348,-0.0037744,1
-0.24566,-0.15144,0.09473,0.87916,-0.911,0,0,0.089,0.3072,0.36673,-0.0017602,0.46331,0.5069,0.24218,-0.22901,-0.0067432,0.12042,0.0079348,-0.0037744,1
-0.23862,-0.1424,0.093265,0.82794,-0.91,0,0,0.09,0.3093,0.36897,-0.0018352,0.46411,0.50917,0.23176,-0.21347,-0.0068378,0.12481,0.0052117,-0.0035292,1
-0.23862,-0.1424,0.093265,0.82794,-0.909,0,0,0.091,0.3093,0.36897,-0.0018352,0.46411,0.50917,0.23176,-0.21347,-0.0068378,0.12481,0.0052117,-0.0035292,1
-0.23536,-0.13471,0.091111,0.80718,-0.908,0,0,0.092,0.3099,0.37057,-0.0011363,0.46956,0.50938,0.22319,-0.19707,-0.0023062,0.13249,0.0025167,-0.0038627,1
-0.23536,-0.13471,0.091111,0.80718,-0.907,0,0,0.093,0.3099,0.37057,-0.0011363,0.46956,0.50938,0.22319,-0.19707,-0.0023062,0.13249,0.0025167,-0.0038627,1
-0.23327,-0.12063,0.088827,0.77641,-0.906,0,0,0.094,0.31184,0.37196,-0.0026409,0.4789,0.50915,0.21203,-0.18086,-0.0055581,0.13995,0.0014899,-0.00288,1
-0.23327,-0.12063,0.088827,0.77641,-0.905,0,0,0.095,0.31184,0.37196,-0.0026409,0.4789,0.50915,0.21203,-0.18086,-0.0055581,0.13995,0.0014899,-0.00288,1
-0.2314,-0.10265,0.087489,0.73247,-0.904,0,0,0.096,0.3136,0.37337,-0.0020668,0.48556,0.51011,0.19997,-0.16488,-0.021722,0.1476,0.0012772,-0.0010124,1
-0.2314,-0.10265,0.087489,0.73247,-0.903,0,0,0.097,0.3136,0.37337,-0.0020668,0.48556,0.51011,0.19997,-0.16488,-0.021722,0.1476,0.0012772,-0.0010124,1
-0.23084,-0.086852,0.087054,0.69879,-0.902,0,0,0.098,0.31455,0.37414,-0.0018908,0.49524,0.51089,0.18757,-0.15077,-0.036673,0.15503,0.00043877,0.00052745,1
-0.23084,-0.086852,0.087054,0.69879,-0.901,0,0,0.099,0.31455,0.37414,-0.0018908,0.49524,0.51089,0.18757,-0.15077,-0.036673,0.15503,0.00043877,0.00052745,1
-0.23091,-0.073426,0.087196,0.67332,-0.9,0,0,0.1,0.31489,0.37443,-0.0018933,0.50607,0.51148,0.17502,-0.13911,-0.050108,0.1613,-0.00062712,0.0016186,1
-0.23091,-0.073426,0.087196,0.67332,-0.899,0,0,0.101,0.31489,0.37443,-0.0018933,0.50607,0.51148,0.17502,-0.13911,-0.050108,0.1613,-0.00062712,0.0016186,1
-0.2309,-0.062579,0.087589,0.65339,-0.898,0,0,0.102,0.31485,0.37438,-0.001855,0.51618,0.51186,0.16247,-0.13046,-0.061725,0.16548,-0.0015223,0.0021402,1
-0.2309,-0.062579,0.087589,0.65339,-0.897,0,0,0.103,0.31485,0.37438,-0.001855,0.51618,0.51186,0.16247,-0.13046,-0.061725,0.16548,-0.0015223,0.0021402,1
-0.23011,-0.054511,0.087908,0.63615,-0.896,0,0,0.104,0.31467,0.37416,-0.0015562,0.52371,0.51202,0.15008,-0.1254,-0.071222,0.16662,-0.0018485,0.0019713,1
-0.23011,-0.054511,0.087908,0.63615,-0.895,0,0,0.105,0.31467,0.37416,-0.0015562,0.52371,0.51202,0.15008,-0.1254,-0.071222,0.16662,-0.0018485,0.0019713,1
-0.22786,-0.049424,0.087829,0.61895,-0.894,0,0,0.106,0.31455,0.3739,-0.0007774,0.52679,0.51193,0.13802,-0.1245,-0.078296,0.16379,-0.0012075,0.0009908,1
-0.22786,-0.049424,0.087829,0.61895,-0.893,0,0,0.107,0.31455,0.3739,-0.0007774,0.52679,0.51193,0.13802,-0.1245,-0.078296,0.16379,-0.0012075,0.0009908,1
-0.22344,-0.047518,0.087025,0.59963,-0.892,0,0,0.108,0.31472,0.37378,0.00070083,0.52354,0.51159,0.12646,-0.12834,-0.082645,0.15605,0.00079872,-0.00092212,1
-0.22344,-0.047518,0.087025,0.59963,-0.891,0,0,0.109,0.31472,0.37378,0.00070083,0.52354,0.51159,0.12646,-0.12834,-0.082645,0.15605,0.00079872,-0.00092212,1
-0.21364,-0.048697,0.087823,0.5467,-0.89,0,0,0.11,0.31528,0.37333,0.00033197,0.50388,0.512,0.11643,-0.13617,-0.084137,0.1514,0.0046516,-0.0022185,1
-0.21364,-0.048697,0.087823,0.5467,-0.889,0,0,0.111,0.31528,0.37333,0.00033197,0.50388,0.512,0.11643,-0.13617,-0.084137,0.1514,0.0046516,-0.0022185,1
-0.20054,-0.044776,0.090401,0.46703,-0.888,0,0,0.112,0.31583,0.37358,4.8436e-05,0.48434,0.51349,0.11071,-0.14557,-0.079487,0.15184,0.0079991,-0.0019371,1
-0.20054,-0.044776,0.090401,0.46703,-0.887,0,0,0.113,0.31583,0.37358,4.8436e-05,0.48434,0.51349,0.11071,-0.14557,-0.079487,0.15184,0.0079991,-0.0019371,1
-0.18459,-0.040768,0.091439,0.39082,-0.886,0,0,0.114,0.31689,0.37386,-0.00015051,0.47996,0.51433,0.10906,-0.15601,-0.072767,0.15058,0.0075596,-0.0020671,1
-0.18459,-0.040768,0.091439,0.39082,-0.885,0,0,0.115,0.31689,0.37386,-0.00015051,0.47996,0.51433,0.10906,-0.15601,-0.072767,0.15058,0.0075596,-0.0020671,1
-0.16612,-0.037606,0.091652,0.31651,-0.884,0,0,0.116,0.31824,0.37417,-0.0002851,0.48595,0.51467,0.10944,-0.16591,-0.064871,0.1469,0.0050536,-0.0024913,1
-0.16612,-0.037606,0.091652,0.31651,-0.883,0,0,0.117,0.31824,0.37417,-0.0002851,0.48595,0.51467,0.10944,-0.16591,-0.064871,0.1469,0.0050536,-0.0024913,1
-0.14542,-0.036222,0.091758,0.24475,-0.882,0,0,0.118,0.31966,0.37453,-0.00037557,0.49753,0.51467,0.10976,-0.17368,-0.056689,0.14009,0.0022014,-0.0030928,1
-0.14542,-0.036222,0.091758,0.24475,-0.881,0,0,0.119,0.31966,0.37453,-0.00037557,0.49753,0.51467,0.10976,-0.17368,-0.056689,0.14009,0.0022014,-0.0030928,1
-0.1228,-0.03755,0.092473,0.17832,-0.88,0,0,0.12,0.32092,0.37493,-0.00044214,0.5099,0.51447,0.10795,-0.17773,-0.049115,0.12942,0.00072354,-0.0037546,1
-0.1228,-0.03755,0.092473,0.17832,-0.879,0,0,0.121,0.32092,0.37493,-0.00044214,0.5099,0.51447,0.10795,-0.17773,-0.049115,0.12942,0.00072354,-0.0037546,1
-0.098581,-0.042521,0.094514,0.12195,-0.878,0,0,0.122,0.3218,0.37541,-0.00050506,0.5183,0.51423,0.10195,-0.17648,-0.043042,0.11417,0.0023404,-0.0043597,1
-0.098581,-0.042521,0.094514,0.12195,-0.877,0,0,0.123,0.3218,0.37541,-0.00050506,0.5183,0.51423,0.10195,-0.17648,-0.043042,0.11417,0.0023404,-0.0043597,1
-0.073066,-0.052068,0.098598,0.081643,-0.876,0,0,0.124,0.32206,0.37596,-0.00058454,0.51792,0.5141,0.089699,-0.16835,-0.039363,0.093633,0.0087725,-0.0047912,1
-0.090199,-0.076013,0.097527,0.14267,-0.875,0,0,0.125,0.32133,0.37675,0.00091936,0.49859,0.51326,0.077996,-0.14863,-0.051876,0.051986,0.012949,-0.0015194,1
-0.090199,-0.076013,0.097527,0.14267,-0.874,0,0,0.126,0.32133,0.37675,0.00091936,0.49859,0.51326,0.077996,-0.14863,-0.051876,0.051986,0.012949,-0.0015194,1
-0.062182,-0.058339,0.090939,0.079944,-0.873,0,0,0.127,0.32476,0.37971,-0.0010299,0.48746,0.51704,0.046778,-0.13641,-0.10701,0.026618,0.0090923,-0.00028498,1
-0.062182,-0.058339,0.090939,0.079944,-0.872,0,0,0.128,0.32476,0.37971,-0.0010299,0.48746,0.51704,0.046778,-0.13641,-0.10701,0.026618,0.0090923,-0.00028498,1
-0.02463,-0.032055,0.086927,0.018799,-0.871,0,0,0.129,0.32723,0.38142,-0.0011769,0.48409,0.51987,0.013117,-0.12951,-0.14537,0.0034908,0.0053357,0.0029289,1
-0.02463,-0.032055,0.086927,0.018799,-0.87,0,0,0.13,0.32723,0.38142,-0.0011769,0.48409,0.51987,0.013117,-0.12951,-0.14537,0.0034908,0.0053357,0.0029289,1
0.017382,-0.0016952,0.084962,0.0035899,-0.869,0,0,0.131,0.32861,0.382,-0.0001507,0.48614,0.52162,-0.018639,-0.12696,-0.16647,-0.017038,0.0020538,0.0065705,1
0.017382,-0.0016952,0.084962,0.0035899,-0.868,0,0,0.132,0.32861,0.382,-0.0001507,0.48614,0.52162,-0.018639,-0.12696,-0.16647,-0.017038,0.0020538,0.0065705,1
0.05878,0.028208,0.08451,0.050299,-0.867,0,0,0.133,0.32878,0.38152,0.0014201,0.49123,0.52215,-0.044142,-0.12781,-0.16979,-0.034613,-0.00037832,0.0090877,1
0.05878,0.028208,0.08451,0.050299,-0.866,0,0,0.134,0.32878,0.38152,0.0014201,0.49123,0.52215,-0.044142,-0.12781,-0.16979,-0.034613,-0.00037832,0.0090877,1
0.094491,0.05312,0.085042,0.13817,-0.865,0,0,0.135,0.32759,0.38011,0.0029066,0.49701,0.52135,-0.059042,-0.13107,-0.15482,-0.048878,-0.0015859,0.0089289,1
0.094491,0.05312,0.085042,0.13817,-0.864,0,0,0.136,0.32759,0.38011,0.0029066,0.49701,0.52135,-0.059042,-0.13107,-0.15482,-0.048878,-0.0015859,0.0089289,1
0.11944,0.068509,0.086026,0.22039,-0.863,0,0,0.137,0.32491,0.37785,0.0036801,0.50111,0.51909,-0.05899,-0.13578,-0.12107,-0.059477,-0.0011939,0.0045421,1
0.11944,0.068509,0.086026,0.22039,-0.862,0,0,0.138,0.32491,0.37785,0.0036801,0.50111,0.51909,-0.05899,-0.13578,-0.12107,-0.059477,-0.0011939,0.0045421,1
0.12855,0.069841,0.086931,0.24621,-0.861,0,0,0.139,0.32061,0.37485,0.0031117,0.50118,0.51523,-0.039638,-0.14097,-0.068012,-0.066053,0.0011725,-0.0056245,1
0.12855,0.069841,0.086931,0.24621,-0.86,0,0,0.14,0.32061,0.37485,0.0031117,0.50118,0.51523,-0.039638,-0.14097,-0.068012,-0.066053,0.0011725,-0.0056245,1
