"B1","B2","B3","Bp/Bt","Points:0","Points:1","Points:2","arc_length","p_1","p_2","psi","rho_1","rho_2","v1_1","v1_2","v2_1","v2_2","v3_1","v3_2","vtkValidPointMask"
-0.21051,0.081721,0.07038,0.72454,-0.96,0,0,0.04,0.28336,0.37604,-0.00042239,0.45681,0.49931,-0.25928,-0.12542,0.18829,0.0071887,-0.0076058,0.0039703,1
-0.21051,0.081721,0.07038,0.72454,-0.959,0,0,0.041,0.28336,0.37604,-0.00042239,0.45681,0.49931,-0.25928,-0.12542,0.18829,0.0071887,-0.0076058,0.0039703,1
-0.22187,0.070812,0.070294,0.77161,-0.958,0,0,0.042,0.28331,0.37598,-3.0382e-05,0.45714,0.49753,-0.27519,-0.099315,0.16108,0.025565,-0.0069156,0.0020989,1
-0.23392,0.0564,0.071456,0.81029,-0.957,0,0,0.043,0.28344,0.37586,1.3662e-05,0.45989,0.49653,-0.29072,-0.075007,0.12875,0.048309,-0.0045544,-0.0011988,1
-0.23392,0.0564,0.071456,0.81029,-0.956,0,0,0.044,0.28344,0.37586,1.3662e-05,0.45989,0.49653,-0.29072,-0.075007,0.12875,0.048309,-0.0045544,-0.0011988,1
-0.24739,0.038126,0.074208,0.84434,-0.955,0,0,0.045,0.28369,0.37544,-0.00062646,0.4659,0.49686,-0.30667,-0.056453,0.093055,0.074621,-0.00036928,-0.0068971,1
-0.24739,0.038126,0.074208,0.84434,-0.954,0,0,0.046,0.28369,0.37544,-0.00062646,0.4659,0.49686,-0.30667,-0.056453,0.093055,0.074621,-0.00036928,-0.0068971,1
-0.26296,0.020011,0.076795,0.90562,-0.953,0,0,0.047,0.28259,0.37496,-0.0013428,0.46321,0.49833,-0.31759,-0.047481,0.063288,0.087174,0.0025398,-0.0060769,1
-0.26296,0.020011,0.076795,0.90562,-0.952,0,0,0.048,0.28259,0.37496,-0.0013428,0.46321,0.49833,-0.31759,-0.047481,0.063288,0.087174,0.0025398,-0.0060769,1
-0.27225,0.003383,0.07902,0.93817,-0.951,0,0,0.049,0.28304,0.37494,-0.00057625,0.4587,0.49908,-0.31555,-0.043933,0.040238,0.092009,0.0035921,0.00088684,1
-0.27225,0.003383,0.07902,0.93817,-0.95,0,0,0.05,0.28304,0.37494,-0.00057625,0.4587,0.49908,-0.31555,-0.043933,0.040238,0.092009,0.0035921,0.00088684,1
-0.2781,-0.013109,0.080548,0.96227,-0.949,0,0,0.051,0.28347,0.37468,-0.0007289,0.45601,0.49889,-0.30443,-0.045101,0.020248,0.10173,0.0040953,0.0055997,1
-0.2781,-0.013109,0.080548,0.96227,-0.948,0,0,0.052,0.28347,0.37468,-0.0007289,0.45601,0.49889,-0.30443,-0.045101,0.020248,0.10173,0.0040953,0.0055997,1
-0.28084,-0.029329,0.081376,0.9798,-0.947,0,0,0.053,0.28385,0.37426,-0.0013361,0.45471,0.49818,-0.28681,-0.049018,0.0036523,0.11582,0.0038753,0.0083016,1
-0.28084,-0.029329,0.081376,0.9798,-0.946,0,0,0.054,0.28385,0.37426,-0.0013361,0.45471,0.49818,-0.28681,-0.049018,0.0036523,0.11582,0.0038753,0.0083016,1
-0.28085,-0.045142,0.0815,0.99283,-0.945,0,0,0.055,0.28416,0.37378,-0.0019332,0.4544,0.4974,-0.2653,-0.05372,-0.0092177,0.13379,0.0027578,0.0092322,1
-0.28085,-0.045142,0.0815,0.99283,-0.944,0,0,0.056,0.28416,0.37378,-0.0019332,0.4544,0.4974,-0.2653,-0.05372,-0.0092177,0.13379,0.0027578,0.0092322,1
-0.27849,-0.060414,0.080916,1.0036,-0.943,0,0,0.057,0.28438,0.37331,-0.0020555,0.45466,0.49695,-0.24248,-0.057238,-0.018029,0.15513,0.00056861,0.0086312,1
-0.27849,-0.060414,0.080916,1.0036,-0.942,0,0,0.058,0.28438,0.37331,-0.0020555,0.45466,0.49695,-0.24248,-0.057238,-0.018029,0.15513,0.00056861,0.0086312,1
-0.27411,-0.075009,0.079622,1.0143,-0.941,0,0,0.059,0.28449,0.37292,-0.0012384,0.45506,0.49728,-0.22093,-0.057609,-0.022449,0.17934,-0.0028664,0.0067386,1
-0.27411,-0.075009,0.079622,1.0143,-0.94,0,0,0.06,0.28449,0.37292,-0.0012384,0.45506,0.49728,-0.22093,-0.057609,-0.022449,0.17934,-0.0028664,0.0067386,1
-0.26807,-0.088793,0.077612,1.0275,-0.939,0,0,0.061,0.28447,0.37271,0.00098264,0.45521,0.49881,-0.20325,-0.052864,-0.022145,0.20592,-0.0077215,0.0037941,1
-0.26807,-0.088793,0.077612,1.0275,-0.938,0,0,0.062,0.28447,0.37271,0.00098264,0.45521,0.49881,-0.20325,-0.052864,-0.022145,0.20592,-0.0077215,0.0037941,1
-0.25588,-0.091317,0.076396,0.96616,-0.937,0,0,0.063,0.2845,0.37257,5.4538e-05,0.4608,0.49786,-0.1905,-0.042238,-0.021806,0.23001,-0.0099534,0.0021996,1
-0.25588,-0.091317,0.076396,0.96616,-0.936,0,0,0.064,0.2845,0.37257,5.4538e-05,0.4608,0.49786,-0.1905,-0.042238,-0.021806,0.23001,-0.0099534,0.0021996,1
-0.24235,-0.088769,0.077826,0.85594,-0.935,0,0,0.065,0.28551,0.37343,0.0013626,0.46692,0.49654,-0.18132,-0.03114,-0.020527,0.24664,-0.0086951,0.0030253,1
-0.24235,-0.088769,0.077826,0.85594,-0.934,0,0,0.066,0.28551,0.37343,0.0013626,0.46692,0.49654,-0.18132,-0.03114,-0.020527,0.24664,-0.0086951,0.0030253,1
-0.23017,-0.086674,0.07916,0.76418,-0.933,0,0,0.067,0.28649,0.3737,0.0018887,0.469,0.49651,-0.17539,-0.023441,-0.020399,0.25441,-0.0077152,0.0037339,1
-0.23017,-0.086674,0.07916,0.76418,-0.932,0,0,0.068,0.28649,0.3737,0.0018887,0.469,0.49651,-0.17539,-0.023441,-0.020399,0.25441,-0.0077152,0.0037339,1
-0.21978,-0.085385,0.080382,0.69162,-0.931,0,0,0.069,0.28728,0.37352,0.0018816,0.46847,0.49729,-0.17162,-0.018882,-0.021593,0.25436,-0.0068598,0.0043276,1
-0.21978,-0.085385,0.080382,0.69162,-0.93,0,0,0.07,0.28728,0.37352,0.0018816,0.46847,0.49729,-0.17162,-0.018882,-0.021593,0.25436,-0.0068598,0.0043276,1
-0.21161,-0.085254,0.081474,0.63883,-0.929,0,0,0.071,0.28775,0.37304,0.0015903,0.46676,0.49836,-0.16895,-0.017206,-0.024285,0.24755,-0.0059748,0.0048083,1
-0.21161,-0.085254,0.081474,0.63883,-0.928,0,0,0.072,0.28775,0.37304,0.0015903,0.46676,0.49836,-0.16895,-0.017206,-0.024285,0.24755,-0.0059748,0.0048083,1
-0.20611,-0.086634,0.082421,0.6065,-0.927,0,0,0.073,0.28775,0.37237,0.0012635,0.46532,0.49921,-0.1663,-0.018154,-0.028646,0.23502,-0.0049063,0.0051781,1
-0.20611,-0.086634,0.082421,0.6065,-0.926,0,0,0.074,0.28775,0.37237,0.0012635,0.46532,0.49921,-0.1663,-0.018154,-0.028646,0.23502,-0.0049063,0.0051781,1
-0.20372,-0.089878,0.083205,0.59589,-0.925,0,0,0.075,0.28714,0.37167,0.0011503,0.46557,0.49934,-0.16258,-0.021467,-0.034851,0.21784,-0.0035001,0.005439,1
-0.20372,-0.089878,0.083205,0.59589,-0.924,0,0,0.076,0.28714,0.37167,0.0011503,0.46557,0.49934,-0.16258,-0.021467,-0.034851,0.21784,-0.0035001,0.005439,1
-0.20489,-0.095338,0.083812,0.60933,-0.923,0,0,0.077,0.28577,0.37107,0.0014996,0.46894,0.49823,-0.15672,-0.026889,-0.043073,0.19704,-0.0016023,0.0055932,1
-0.20489,-0.095338,0.083812,0.60933,-0.922,0,0,0.078,0.28577,0.37107,0.0014996,0.46894,0.49823,-0.15672,-0.026889,-0.043073,0.19704,-0.0016023,0.0055932,1
-0.20733,-0.10939,0.083782,0.65589,-0.921,0,0,0.079,0.28403,0.36944,0.0015654,0.47733,0.49736,-0.15146,-0.031494,-0.051934,0.19798,-0.001599,0.0051131,1
-0.20733,-0.10939,0.083782,0.65589,-0.92,0,0,0.08,0.28403,0.36944,0.0015654,0.47733,0.49736,-0.15146,-0.031494,-0.051934,0.19798,-0.001599,0.0051131,1
-0.20717,-0.11766,0.08259,0.68728,-0.919,0,0,0.081,0.28283,0.36865,0.0010514,0.48214,0.49891,-0.14932,-0.031727,-0.056968,0.21528,-0.0039242,0.005777,1
-0.20717,-0.11766,0.08259,0.68728,-0.918,0,0,0.082,0.28283,0.36865,0.0010514,0.48214,0.49891,-0.14932,-0.031727,-0.056968,0.21528,-0.0039242,0.005777,1
-0.20211,-0.11802,0.081298,0.67375,-0.917,0,0,0.083,0.28222,0.36835,0.00091707,0.48223,0.50006,-0.15091,-0.028096,-0.056944,0.22701,-0.0061629,0.0083292,1
-0.19227,-0.11185,0.079822,0.61987,-0.916,0,0,0.084,0.28221,0.36846,0.0010674,0.47929,0.50093,-0.15547,-0.022013,-0.055098,0.23364,-0.0079771,0.01181,1
-0.19227,-0.11185,0.079822,0.61987,-0.915,0,0,0.085,0.28221,0.36846,0.0010674,0.47929,0.50093,-0.15547,-0.022013,-0.055098,0.23364,-0.0079771,0.01181,1
-0.17782,-0.10052,0.078077,0.53439,-0.914,0,0,0.086,0.28281,0.36893,0.0014073,0.47502,0.50165,-0.16225,-0.014894,-0.054665,0.23562,-0.0090289,0.015259,1
-0.17782,-0.10052,0.078077,0.53439,-0.913,0,0,0.087,0.28281,0.36893,0.0014073,0.47502,0.50165,-0.16225,-0.014894,-0.054665,0.23562,-0.0090289,0.015259,1
-0.15887,-0.085421,0.07598,0.42824,-0.912,0,0,0.088,0.28403,0.36969,0.0018415,0.4711,0.50232,-0.1705,-0.008151,-0.058884,0.23345,-0.0089805,0.017718,1
-0.15887,-0.085421,0.07598,0.42824,-0.911,0,0,0.089,0.28403,0.36969,0.0018415,0.4711,0.50232,-0.1705,-0.008151,-0.058884,0.23345,-0.0089805,0.017718,1
-0.13559,-0.067921,0.073445,0.31311,-0.91,0,0,0.09,0.28588,0.37067,0.0022751,0.46923,0.50308,-0.17946,-0.0031992,-0.070989,0.22758,-0.0074938,0.018226,1
-0.13559,-0.067921,0.073445,0.31311,-0.909,0,0,0.091,0.28588,0.37067,0.0022751,0.46923,0.50308,-0.17946,-0.0031992,-0.070989,0.22758,-0.0074938,0.018226,1
-0.10809,-0.049397,0.070389,0.20065,-0.908,0,0,0.092,0.28838,0.37179,0.0026128,0.4711,0.50403,-0.18839,-0.0014522,-0.094216,0.2185,-0.004231,0.015824,1
-0.10809,-0.049397,0.070389,0.20065,-0.907,0,0,0.093,0.28838,0.37179,0.0026128,0.4711,0.50403,-0.18839,-0.0014522,-0.094216,0.2185,-0.004231,0.015824,1
-0.075961,-0.048321,0.070442,0.11506,-0.906,0,0,0.094,0.28771,0.37213,0.002381,0.47462,0.50331,-0.18729,-0.0029992,-0.15855,0.21288,-0.0030988,0.015857,1
-0.075961,-0.048321,0.070442,0.11506,-0.905,0,0,0.095,0.28771,0.37213,0.002381,0.47462,0.50331,-0.18729,-0.0029992,-0.15855,0.21288,-0.0030988,0.015857,1
-0.039062,-0.054717,0.073152,0.061786,-0.904,0,0,0.096,0.29225,0.37313,0.0054417,0.47918,0.50291,-0.16867,-0.0066611,-0.23006,0.21943,-0.001345,0.018118,1
-0.039062,-0.054717,0.073152,0.061786,-0.903,0,0,0.097,0.29225,0.37313,0.0054417,0.47918,0.50291,-0.16867,-0.0066611,-0.23006,0.21943,-0.001345,0.018118,1
-0.0093274,-0.056984,0.074909,0.044509,-0.902,0,0,0.098,0.29448,0.37408,0.0047055,0.47704,0.50333,-0.14967,-0.012396,-0.28015,0.23558,0.0022507,0.01663,1
-0.0093274,-0.056984,0.074909,0.044509,-0.901,0,0,0.099,0.29448,0.37408,0.0047055,0.47704,0.50333,-0.14967,-0.012396,-0.28015,0.23558,0.0022507,0.01663,1
0.010848,-0.05886,0.076328,0.046931,-0.9,0,0,0.1,0.29476,0.3747,0.001673,0.47086,0.50423,-0.13232,-0.018701,-0.30978,0.25829,0.006857,0.0126,1
0.010848,-0.05886,0.076328,0.046931,-0.899,0,0,0.101,0.29476,0.3747,0.001673,0.47086,0.50423,-0.13232,-0.018701,-0.30978,0.25829,0.006857,0.0126,1
0.019068,-0.064082,0.078021,0.057294,-0.898,0,0,0.102,0.29349,0.37475,-0.0021548,0.46335,0.50529,-0.11867,-0.024074,-0.31991,0.2845,0.011642,0.007233,1
0.019068,-0.064082,0.078021,0.057294,-0.897,0,0,0.103,0.29349,0.37475,-0.0021548,0.46335,0.50529,-0.11867,-0.024074,-0.31991,0.2845,0.011642,0.007233,1
0.012937,-0.076388,0.080602,0.07447,-0.896,0,0,0.104,0.29104,0.37396,-0.0052772,0.45718,0.50617,-0.11074,-0.027014,-0.31149,0.31116,0.015775,0.0017351,1
0.012937,-0.076388,0.080602,0.07447,-0.895,0,0,0.105,0.29104,0.37396,-0.0052772,0.45718,0.50617,-0.11074,-0.027014,-0.31149,0.31116,0.015775,0.0017351,1
-0.0099416,-0.099515,0.084687,0.11811,-0.894,0,0,0.106,0.28779,0.37207,-0.0061934,0.45504,0.50653,-0.11057,-0.026018,-0.28547,0.33521,0.018425,-0.002688,1
-0.0099416,-0.099515,0.084687,0.11811,-0.893,0,0,0.107,0.28779,0.37207,-0.0061934,0.45504,0.50653,-0.11057,-0.026018,-0.28547,0.33521,0.018425,-0.002688,1
-0.051964,-0.1372,0.090889,0.23682,-0.892,0,0,0.108,0.28413,0.36884,-0.0034025,0.45961,0.50604,-0.12021,-0.019583,-0.24282,0.3536,0.018759,-0.0048306,1
-0.051964,-0.1372,0.090889,0.23682,-0.891,0,0,0.109,0.28413,0.36884,-0.0034025,0.45961,0.50604,-0.12021,-0.019583,-0.24282,0.3536,0.018759,-0.0048306,1
-0.095185,-0.16939,0.092785,0.40688,-0.89,0,0,0.11,0.27706,0.36596,-0.0069838,0.46167,0.50401,-0.12612,-0.0088152,-0.21811,0.35871,0.01969,-0.0017082,1
-0.095185,-0.16939,0.092785,0.40688,-0.889,0,0,0.111,0.27706,0.36596,-0.0069838,0.46167,0.50401,-0.12612,-0.0088152,-0.21811,0.35871,0.01969,-0.0017082,1
-0.1173,-0.17914,0.091106,0.50326,-0.888,0,0,0.112,0.27683,0.36396,-0.0028065,0.46549,0.50023,-0.12093,-0.0027073,-0.21279,0.36516,0.020343,0.0018529,1
-0.1173,-0.17914,0.091106,0.50326,-0.887,0,0,0.113,0.27683,0.36396,-0.0028065,0.46549,0.50023,-0.12093,-0.0027073,-0.21279,0.36516,0.020343,0.0018529,1
-0.12473,-0.18113,0.089723,0.53907,-0.886,0,0,0.114,0.27728,0.36358,-0.00037829,0.46948,0.4976,-0.10891,0.0025324,-0.20535,0.3765,0.01948,0.0034174,1
-0.12473,-0.18113,0.089723,0.53907,-0.885,0,0,0.115,0.27728,0.36358,-0.00037829,0.46948,0.4976,-0.10891,0.0025324,-0.20535,0.3765,0.01948,0.0034174,1
-0.12074,-0.1753,0.089222,0.5078,-0.884,0,0,0.116,0.27828,0.36433,0.00078552,0.47286,0.49592,-0.092248,0.0070555,-0.1952,0.39089,0.018079,0.0035415,1
-0.12074,-0.1753,0.089222,0.5078,-0.883,0,0,0.117,0.27828,0.36433,0.00078552,0.47286,0.49592,-0.092248,0.0070555,-0.1952,0.39089,0.018079,0.0035415,1
-0.10857,-0.16157,0.090189,0.42013,-0.882,0,0,0.118,0.27972,0.36569,0.0011694,0.4748,0.49496,-0.073123,0.011014,-0.1817,0.40645,0.017114,0.0027817,1
-0.10857,-0.16157,0.090189,0.42013,-0.881,0,0,0.119,0.27972,0.36569,0.0011694,0.4748,0.49496,-0.073123,0.011014,-0.1817,0.40645,0.017114,0.0027817,1
-0.091464,-0.13987,0.09321,0.29964,-0.88,0,0,0.12,0.28148,0.36716,0.001258,0.4745,0.49453,-0.053714,0.014558,-0.16426,0.42133,0.017562,0.0016943,1
-0.091464,-0.13987,0.09321,0.29964,-0.879,0,0,0.121,0.28148,0.36716,0.001258,0.4745,0.49453,-0.053714,0.014558,-0.16426,0.42133,0.017562,0.0016943,1
-0.07268,-0.11015,0.098872,0.17613,-0.878,0,0,0.122,0.28342,0.36823,0.0015358,0.47115,0.49439,-0.036202,0.01784,-0.14225,0.43365,0.020399,0.0008358,1
-0.07268,-0.11015,0.098872,0.17613,-0.877,0,0,0.123,0.28342,0.36823,0.0015358,0.47115,0.49439,-0.036202,0.01784,-0.14225,0.43365,0.020399,0.0008358,1
-0.055463,-0.072322,0.10776,0.077084,-0.876,0,0,0.124,0.28545,0.36839,0.0024873,0.46395,0.49435,-0.022769,0.021012,-0.11506,0.44156,0.026601,0.00076244,1
-0.066018,-0.081046,0.10756,0.10159,-0.875,0,0,0.125,0.27941,0.36713,0.0014795,0.42822,0.49432,-0.047984,0.02337,-0.093482,0.44458,0.032058,0.0031829,1
-0.066018,-0.081046,0.10756,0.10159,-0.874,0,0,0.126,0.27941,0.36713,0.0014795,0.42822,0.49432,-0.047984,0.02337,-0.093482,0.44458,0.032058,0.0031829,1
-0.049,-0.097241,0.10984,0.10795,-0.873,0,0,0.127,0.28013,0.36585,0.0013775,0.41702,0.49411,-0.032929,0.018283,-0.066584,0.43848,0.036221,0.00049291,1
-0.049,-0.097241,0.10984,0.10795,-0.872,0,0,0.128,0.28013,0.36585,0.0013775,0.41702,0.49411,-0.032929,0.018283,-0.066584,0.43848,0.036221,0.00049291,1
-0.036944,-0.10544,0.10852,0.11502,-0.871,0,0,0.129,0.2807,0.36502,0.0012628,0.41669,0.49488,-0.026314,0.009332,-0.04898,0.42826,0.037163,-0.00063431,1
-0.036944,-0.10544,0.10852,0.11502,-0.87,0,0,0.13,0.2807,0.36502,0.0012628,0.41669,0.49488,-0.026314,0.009332,-0.04898,0.42826,0.037163,-0.00063431,1
-0.02899,-0.10675,0.10516,0.11636,-0.869,0,0,0.131,0.2812,0.3645,0.0011564,0.42372,0.49609,-0.026607,-0.0024323,-0.040246,0.41638,0.036238,-0.00044753,1
-0.02899,-0.10675,0.10516,0.11636,-0.868,0,0,0.132,0.2812,0.3645,0.0011564,0.42372,0.49609,-0.026607,-0.0024323,-0.040246,0.41638,0.036238,-0.00044753,1
-0.024279,-0.10228,0.10129,0.1091,-0.867,0,0,0.133,0.2817,0.36413,0.0010792,0.43461,0.4972,-0.032276,-0.015959,-0.03996,0.40534,0.034802,0.00080451,1
-0.024279,-0.10228,0.10129,0.1091,-0.866,0,0,0.134,0.2817,0.36413,0.0010792,0.43461,0.4972,-0.032276,-0.015959,-0.03996,0.40534,0.034802,0.00080451,1
-0.021951,-0.093129,0.098473,0.092969,-0.865,0,0,0.135,0.28227,0.36377,0.0010523,0.44587,0.49769,-0.041786,-0.030197,-0.047699,0.3976,0.03421,0.0028731,1
-0.021951,-0.093129,0.098473,0.092969,-0.864,0,0,0.136,0.28227,0.36377,0.0010523,0.44587,0.49769,-0.041786,-0.030197,-0.047699,0.3976,0.03421,0.0028731,1
-0.021147,-0.080401,0.098245,0.070351,-0.863,0,0,0.137,0.28299,0.36326,0.0010965,0.454,0.49703,-0.053606,-0.044096,-0.063041,0.39567,0.035818,0.0055094,1
-0.021147,-0.080401,0.098245,0.070351,-0.862,0,0,0.138,0.28299,0.36326,0.0010965,0.454,0.49703,-0.053606,-0.044096,-0.063041,0.39567,0.035818,0.0055094,1
-0.021008,-0.065202,0.10216,0.045936,-0.861,0,0,0.139,0.28394,0.36246,0.001233,0.4555,0.49467,-0.066203,-0.056605,-0.085563,0.40202,0.04098,0.0084647,1
-0.021008,-0.065202,0.10216,0.045936,-0.86,0,0,0.14,0.28394,0.36246,0.001233,0.4555,0.49467,-0.066203,-0.056605,-0.085563,0.40202,0.04098,0.0084647,1
